,Open,High,Low,Close,Compound_Score,Total Volume of Tweets,Weighted_Price
0,2763.23,2763.24,2761.41,2762.0,0.08289331823329567,1027.0,2761.7107017
1,2768.07,2772.97,2768.07,2768.07,0.05315977564102566,778.0,2772.4115119000003
2,2779.77,2779.78,2779.77,2779.78,0.12425079872204475,836.0,2779.774992
3,2790.55,2793.25,2790.55,2790.55,-0.021036500000000062,984.0,2792.6936846
4,2837.44,2837.44,2831.4,2831.4,0.0554374592833876,751.0,2832.7347495999998
5,2885.2,2889.03,2883.51,2887.99,0.09344372355430194,842.0,2886.5054318
6,2842.7,2851.89,2842.7,2851.89,0.055469781931464124,777.0,2846.0172115
7,2843.38,2846.74,2841.01,2846.74,0.07458366477272718,863.0,2845.4137591999997
8,2855.81,2855.81,2851.0,2853.36,0.04487765517241379,1079.0,2853.3599338000004
9,2823.01,2823.01,2822.09,2822.09,0.024195193591455274,987.0,2822.7595071
10,2846.27,2853.17,2846.27,2853.17,0.04981171171171159,1108.0,2849.4133723
11,2841.84,2843.31,2841.84,2843.31,0.010338907563025232,1454.0,2842.1474371
12,2862.92,2863.88,2852.65,2852.65,-0.003211035883547692,1873.0,2857.843668
13,2872.03,2872.03,2866.87,2872.03,0.026692741367159958,1969.0,2871.2064068000004
14,2895.02,2899.95,2895.02,2899.01,0.009756303837118244,1843.0,2899.7878772
15,2876.88,2880.0,2870.01,2880.0,0.01496406124093474,1986.0,2879.737436
16,2753.1,2757.09,2750.1,2755.59,0.015230185185185187,1547.0,2753.8441508
17,2685.0,2700.0,2655.79,2685.7,-0.0004246840775063084,1477.0,2690.1776044
18,2709.19,2721.95,2709.19,2713.04,0.0396920141342756,1976.0,2714.9335776999997
19,2754.89,2756.97,2754.89,2754.89,0.08691901469317193,1557.0,2754.9066991
20,2754.9,2754.9,2745.59,2754.9,0.0881076852698995,1503.0,2754.8473376999996
21,2754.0,2755.0,2747.67,2747.67,0.07683945054945042,1251.0,2753.6203953000004
22,2680.49,2686.95,2676.03,2685.0,0.0549542372881356,1052.0,2682.8823623000003
23,2713.96,2714.96,2706.01,2714.96,0.028797658536585388,1282.0,2714.6498855
29,2731.01,2731.01,2726.26,2726.26,0.04190106382978718,509.0,2729.8086673000003
30,2724.99,2725.0,2719.58,2724.99,0.0589905918057663,892.0,2724.7122489
31,2699.93,2699.93,2691.37,2696.03,0.06431649016641447,830.0,2697.8367749000004
32,2732.0,2732.0,2720.55,2732.0,0.07660909090909082,819.0,2731.6244383000003
33,2693.0,2698.5,2693.0,2693.18,0.06937373626373618,1196.0,2698.0889974
34,2712.12,2712.28,2712.12,2712.25,0.03822711864406777,1315.0,2712.2569106
35,2743.99,2743.99,2740.14,2740.14,0.061606617647058826,1534.0,2740.3177265
36,2742.1,2742.1,2723.83,2726.52,0.0389672597864768,1715.0,2731.0639815
37,2735.27,2740.46,2735.27,2737.01,0.050737934105075634,1630.0,2737.7622395999997
38,2732.12,2741.0,2731.5,2741.0,0.01813550347222224,1641.0,2732.5223098
39,2731.96,2734.0,2731.96,2734.0,0.04348723828514457,1467.0,2732.8433832
40,2710.21,2713.6,2709.95,2709.95,0.06273498023715407,1418.0,2711.1708497
41,2719.31,2719.31,2718.07,2718.07,0.061171370967741875,1359.0,2718.4056546
42,2732.99,2733.0,2731.99,2731.99,0.06191518987341765,1416.0,2732.9207489
43,2719.98,2720.0,2719.98,2720.0,0.060833251231526976,1299.0,2719.9957985
44,2752.03,2752.03,2750.0,2750.0,0.08664322222222197,1619.0,2750.517496
45,2733.43,2737.99,2732.96,2732.96,0.1111418300653592,1122.0,2733.7285770999997
46,2678.88,2686.92,2678.01,2684.17,0.11048921052631552,1016.0,2680.3033379999997
47,2695.01,2695.01,2691.01,2695.01,0.07146894502228822,929.0,2694.9982405
48,2698.08,2702.71,2697.5,2697.54,0.054054434250764526,920.0,2697.7472070999997
49,2714.69,2714.99,2706.0,2706.06,0.0849312741312741,827.0,2710.226341
50,2705.97,2705.97,2703.99,2703.99,0.08504900793650788,790.0,2704.0909917
51,2710.11,2712.89,2710.0,2710.13,0.04022048929663608,916.0,2710.0964028000003
52,2705.64,2705.64,2694.74,2694.74,0.07562706333973115,765.0,2697.7167835
53,2687.43,2687.43,2683.86,2687.2,0.057277159309021136,709.0,2685.4478917
54,2665.21,2669.38,2665.21,2669.38,0.06800549450549448,743.0,2667.6579542
55,2687.1,2695.22,2680.0,2680.0,0.08845065789473687,804.0,2683.1986474
56,2703.51,2705.99,2701.48,2701.48,0.06274133790737567,782.0,2703.9198492
57,2711.32,2716.4,2711.32,2716.4,0.04443635057471257,956.0,2716.1816387
58,2713.55,2713.55,2709.33,2712.73,0.041269638242894036,1049.0,2712.6109218
59,2707.67,2714.99,2707.67,2712.73,0.12352455268389607,1222.0,2712.8884328999998
60,2718.05,2720.09,2718.05,2720.09,0.047992816635160696,1347.0,2718.8794921999997
61,2706.88,2706.88,2706.26,2706.26,0.047557726465363936,1398.0,2706.8596083
62,2712.59,2712.59,2712.59,2712.59,0.0531931985294116,1352.0,2712.59
63,2712.84,2717.88,2712.84,2715.05,0.06881423185673886,1366.0,2714.9652767
64,2719.98,2720.0,2717.11,2720.0,0.08308353413654596,1387.0,2719.9748453
65,2723.07,2725.93,2723.03,2725.93,0.05329576271186435,1239.0,2725.3289589
66,2745.0,2745.98,2743.53,2745.97,0.05584495412844028,1220.0,2744.5646409
67,2738.34,2741.99,2738.19,2738.19,0.048759750566893335,1339.0,2740.2141583000002
68,2735.21,2736.68,2735.21,2736.68,-0.001080455635491595,1192.0,2736.2407391999996
69,2735.0,2736.03,2735.0,2735.92,0.019272928176795576,1049.0,2735.2322754
70,2736.21,2736.22,2734.27,2734.31,0.07902552504038761,909.0,2736.0283604
71,2734.75,2738.6,2734.75,2738.6,0.1024845528455282,830.0,2738.5039633
72,2768.0,2768.0,2761.53,2761.53,0.06209250814332243,941.0,2767.0845165
73,2765.98,2766.0,2763.89,2763.89,0.040809494949495,743.0,2765.8848899
74,2751.47,2751.47,2751.45,2751.47,0.09752156488549606,729.0,2751.4698792
75,2769.9,2778.93,2769.9,2778.93,0.1114206165703274,754.0,2773.6439123000005
76,2789.99,2796.0,2786.94,2795.99,0.06993436363636353,833.0,2791.5633828
77,2780.01,2784.0,2780.01,2784.0,0.10091058558558552,834.0,2783.1312126
78,2781.23,2787.82,2781.23,2787.82,0.02504442148760331,799.0,2786.1876827
79,2800.0,2803.49,2800.0,2803.48,0.07415791666666663,707.0,2801.8173437
80,2793.34,2793.34,2790.02,2790.02,0.07731527777777777,681.0,2793.2670473000003
81,2794.02,2794.56,2790.05,2794.55,0.03441289198606277,778.0,2794.4283119
82,2785.0,2787.9,2779.28,2787.9,0.033021448467966584,977.0,2785.6109504
83,2778.51,2782.3,2778.51,2782.3,0.03546445945945945,1044.0,2782.0606827
84,2784.8,2786.49,2783.37,2786.49,-0.005542405063291087,1097.0,2785.181063
85,2776.73,2779.95,2774.01,2775.0,-0.03719256505576207,1196.0,2778.2816939
86,2793.67,2793.67,2784.58,2784.6,0.04884832535885164,963.0,2785.4460778000002
87,2780.28,2780.28,2779.09,2780.19,0.053219024390243896,1183.0,2780.2103985999997
88,2815.0,2820.51,2814.53,2820.51,0.06800588957055217,1137.0,2819.2614265
89,2840.0,2840.0,2838.84,2838.84,0.062328865979381365,992.0,2839.3689841999994
90,2847.08,2850.0,2844.03,2850.0,0.05831749347258481,1175.0,2847.6534013
91,2860.93,2861.0,2859.02,2861.0,0.045191830985915435,1142.0,2860.6843319000004
92,2841.77,2844.21,2840.43,2844.21,0.05270602739726025,1108.0,2841.4697436
93,2833.0,2833.5,2833.0,2833.5,0.08122859922178984,828.0,2833.0795436999997
94,2845.47,2850.05,2845.47,2850.05,0.043010251046025086,644.0,2849.9228901
95,2865.98,2865.99,2860.26,2865.98,0.09026488372093026,578.0,2863.4440956
96,2868.16,2871.79,2868.15,2868.21,0.05562945368171019,557.0,2869.1151609000003
97,2850.0,2850.1,2843.71,2845.0,0.097991798941799,515.0,2848.6166666
98,2850.48,2850.52,2850.48,2850.52,0.10205871369294613,627.0,2850.5048696999997
99,2839.55,2839.55,2831.48,2836.78,0.0821829659318637,1420.0,2833.1244738
100,2826.36,2828.46,2826.36,2828.46,0.07888773841961846,950.0,2826.3789661
101,2837.1,2838.0,2837.1,2838.0,0.0537837524177947,1183.0,2837.9992039
102,2835.0,2840.6,2835.0,2840.6,0.0825800518134712,915.0,2835.9903804
103,2853.04,2853.9,2852.0,2853.9,0.07600592105263147,757.0,2852.0891011999997
104,2851.01,2851.01,2851.01,2851.01,0.07992455197132609,688.0,2851.01
105,2855.24,2855.24,2855.24,2855.24,0.1255337480559874,863.0,2855.24
106,2870.0,2870.0,2870.0,2870.0,0.08050246734397665,1150.0,2870.0
107,2955.04,2962.59,2955.0,2962.59,0.08542068965517227,819.0,2957.3630519000003
108,3101.0,3109.99,3101.0,3107.6,0.11166760563380262,961.0,3105.5737725000004
109,3127.97,3130.0,3125.01,3129.0,0.1329690029615005,1227.0,3126.8357687
110,3097.0,3125.08,3094.55,3101.79,0.11607536764705866,1074.0,3109.7246106
111,3167.48,3167.48,3162.04,3167.48,0.0933399357601712,1181.0,3167.3592813
112,3120.12,3121.69,3120.12,3121.69,0.0901012318029115,1126.0,3120.1667446999995
113,3165.92,3165.92,3165.92,3165.92,0.09822124105011924,1040.0,3165.92
114,3182.0,3188.88,3180.09,3188.88,0.0817482339955849,1083.0,3181.6645423
115,3192.0,3198.2,3192.0,3192.0,0.06354174252275681,967.0,3192.8582291
116,3143.7,3143.7,3132.82,3143.68,0.07929925149700587,897.0,3142.8059157
117,3147.0,3149.98,3147.0,3149.98,0.06320475382003385,786.0,3148.850559
118,3170.03,3170.03,3170.03,3170.03,0.12290641891891885,733.0,3170.03
119,3220.0,3222.5,3215.21,3215.21,0.10348162839248427,604.0,3221.3503748000003
120,3204.5,3205.47,3195.01,3205.0,0.10056804308797124,682.0,3203.7876533000003
121,3283.49,3283.49,3265.0,3265.0,0.06165339366515836,543.0,3272.5721925000003
122,3305.87,3314.82,3300.03,3314.79,0.0980609523809524,539.0,3306.7833612
123,3291.74,3292.02,3291.74,3291.9,0.06862279792746108,504.0,3291.9573219
124,3256.0,3271.99,3256.0,3271.99,0.07952688172043011,477.0,3267.8430267
125,3249.72,3249.72,3240.91,3245.69,0.06628623853211009,533.0,3248.5047617
126,3233.02,3235.98,3228.51,3235.98,0.061020259740259736,475.0,3235.0419645
127,3235.99,3235.99,3215.9,3232.25,0.09472254335260116,473.0,3220.4696645999998
128,3263.51,3263.62,3251.83,3263.62,0.1131967963386726,543.0,3262.6743578
129,3275.4,3275.42,3275.4,3275.41,0.08061916010498685,500.0,3275.4157171
130,3255.0,3265.0,3254.0,3264.2,0.06872044444444443,584.0,3261.9366019
131,3236.36,3236.36,3226.0,3231.33,0.02671804979253115,602.0,3230.2342845
132,3222.04,3234.0,3221.98,3234.0,0.09961805555555553,792.0,3226.2359885
133,3205.01,3211.0,3205.01,3211.0,0.06758178368121426,692.0,3210.5570281
134,3217.99,3220.0,3200.63,3220.0,0.0567984544049459,821.0,3218.0117889000003
135,3218.18,3233.21,3218.18,3233.19,0.021975862068965527,848.0,3226.3227309
136,3180.0,3180.0,3172.0,3180.0,0.011639636913767038,881.0,3173.6295368
137,3182.53,3182.53,3181.24,3181.24,0.06390086956521739,871.0,3182.5103839000003
138,3214.42,3214.42,3209.36,3209.36,0.04248131539611357,818.0,3210.1604346999998
139,3191.49,3191.49,3189.0,3189.0,0.06485987158908497,778.0,3189.2685605
140,3182.0,3182.0,3182.0,3182.0,0.05271089494163423,687.0,3182.0
141,3210.0,3219.04,3210.0,3210.02,0.060435160680529273,653.0,3218.2833241999997
142,3216.63,3216.67,3210.03,3216.67,0.03404308943089433,586.0,3213.7680973
143,3262.11,3262.11,3242.86,3254.15,0.06080358649789031,587.0,3249.6275028
144,3241.02,3241.5,3241.0,3241.0,0.028418215613382924,648.0,3241.0166254
145,3271.02,3283.02,3271.02,3276.0,0.050328796844181456,602.0,3277.0067642
146,3276.74,3279.99,3266.53,3266.53,0.03255647773279352,613.0,3278.0836695999997
147,3265.18,3268.13,3260.28,3268.13,0.04741597510373448,635.0,3265.2666914
148,3261.49,3273.83,3261.49,3273.83,0.055397463002114164,624.0,3268.7952411999995
149,3254.0,3259.0,3239.57,3244.18,0.06546842105263155,556.0,3247.482823
150,3264.89,3269.54,3264.89,3269.54,0.052247866419295,670.0,3268.4683599
151,3258.89,3258.89,3247.0,3247.0,0.04854358974358973,649.0,3247.1565130999998
152,3216.78,3216.78,3216.78,3216.78,0.07763462184873934,761.0,3216.78
153,3200.0,3212.17,3200.0,3212.17,-0.01597663421418638,872.0,3202.5225249
154,3197.0,3205.0,3193.0,3205.0,-0.03506178067318133,1053.0,3193.9376305
155,3219.0,3219.0,3219.0,3219.0,0.032772502378687014,1258.0,3219.0
156,3245.01,3245.03,3245.01,3245.03,0.1027427980702966,1678.0,3245.016698
157,3219.23,3235.07,3219.23,3235.07,0.10950760563380288,1670.0,3225.4152483000003
158,3254.99,3255.95,3252.84,3252.84,0.15103443596268076,1370.0,3253.4278068000003
159,3252.96,3254.01,3243.53,3254.01,0.11696589902568645,1339.0,3252.7655847
160,3232.34,3232.55,3232.02,3232.02,0.08496850886339924,1172.0,3232.3314338000005
161,3260.0,3262.98,3251.08,3262.98,0.07299516539440208,1330.0,3261.9171681999997
162,3275.89,3281.22,3271.9,3281.21,0.09226816182937568,1397.0,3279.6895223
163,3280.0,3282.9,3280.0,3280.0,0.09020081521739064,1310.0,3280.0400707
164,3354.27,3368.74,3354.27,3359.9,0.11705819014891178,1171.0,3364.1055595
165,3410.13,3415.0,3409.57,3411.55,0.058926823793490485,1075.0,3410.2509594000003
166,3396.66,3399.96,3396.65,3399.96,0.08664445893089953,916.0,3396.7265574000003
167,3385.38,3387.89,3385.38,3387.89,0.07377812499999996,800.0,3387.7909928000004
168,3387.32,3387.5,3387.32,3387.49,0.1088715771230503,771.0,3387.4208213
169,3372.85,3380.0,3372.85,3380.0,0.0951285714285713,806.0,3379.9533946
170,3342.03,3342.03,3337.75,3338.98,0.03177710219922383,970.0,3340.2010675
171,3328.02,3333.0,3327.02,3332.98,0.009944198895027677,913.0,3330.8434766
172,3356.0,3357.95,3349.47,3349.47,0.029752300613496964,843.0,3356.7709151999993
173,3344.14,3349.93,3341.76,3341.93,0.0782422960725075,870.0,3342.3771755999996
174,3361.09,3367.94,3361.05,3362.8,0.06415145797598623,831.0,3365.8913024000003
175,3379.6,3380.0,3377.93,3377.93,0.05489547581903277,824.0,3379.755397
176,3387.54,3387.55,3383.11,3387.53,0.0630279470198676,949.0,3387.4961498000002
177,3354.79,3358.73,3354.79,3358.67,0.0614534246575342,895.0,3357.1043229
178,3376.02,3377.0,3376.02,3377.0,0.05777048260381588,1101.0,3376.2533423
179,3409.03,3409.99,3404.04,3404.04,0.05087430795847738,1365.0,3408.6949409000003
180,3446.0,3446.01,3440.04,3446.01,0.031501460920379594,1649.0,3444.5694175
181,3466.98,3466.99,3460.34,3463.6,0.0641466456195737,1545.0,3463.2734523000004
182,3428.09,3432.03,3428.09,3430.22,0.07927001763668408,1388.0,3431.8585
183,3441.51,3443.7,3432.25,3443.5,0.05578802816901399,1422.0,3441.7510594000005
184,3459.41,3464.0,3457.15,3464.0,0.058122436459246286,1393.0,3462.2866123999997
185,3482.31,3489.03,3482.29,3482.29,0.06167927146574152,1393.0,3484.7368015
186,3433.29,3443.95,3433.29,3440.59,0.07234754521963828,1400.0,3443.7955453
187,3412.68,3419.35,3412.68,3419.32,0.07579394586894574,1650.0,3415.4126228
188,3441.68,3449.66,3436.29,3444.67,0.08683244837758085,1228.0,3438.7135270000003
189,3440.0,3447.11,3440.0,3447.06,0.07838903508771923,1101.0,3443.0028236999997
190,3381.98,3381.98,3372.6,3381.96,0.09263428232502953,1014.0,3380.8078803999997
191,3377.43,3384.49,3377.43,3384.49,0.02914862068965517,1013.0,3381.4787919
192,3383.43,3383.43,3380.0,3380.0,0.06704899536321482,755.0,3380.0890529
193,3364.94,3365.0,3362.03,3364.99,0.07367659932659933,687.0,3364.6285195
194,3380.88,3383.76,3377.0,3383.76,0.0842732864674868,656.0,3382.1871002
195,3392.3,3411.11,3391.32,3411.0,0.037744329896907285,604.0,3401.1158950000004
196,3432.0,3438.0,3432.0,3433.89,0.06993516483516465,746.0,3433.7677270000004
197,3441.27,3448.1,3441.27,3441.47,0.08926090534979424,576.0,3443.3226953000003
198,3425.27,3429.49,3425.27,3426.34,0.08581201550387584,625.0,3425.8588093000003
199,3447.2,3450.98,3447.2,3450.98,0.011097087378640787,804.0,3447.9968302
200,3408.46,3416.31,3408.46,3414.99,0.07277965194109773,891.0,3414.9721534999994
201,3364.0,3377.73,3364.0,3377.73,0.07091664315937937,814.0,3366.1159649000006
202,3370.79,3370.79,3364.74,3365.0,0.08070595382746043,942.0,3366.6360311999997
203,3399.23,3399.32,3388.86,3399.31,0.07175465116279074,1215.0,3398.7054008
204,3384.6,3384.6,3379.0,3384.55,0.06716755629691397,1379.0,3383.3214276
205,3341.01,3343.0,3333.36,3335.0,0.06432789886660845,1315.0,3336.2180313
206,3370.48,3381.74,3369.38,3380.05,0.0913256239600663,1373.0,3370.1420159000004
207,3398.76,3399.93,3389.22,3389.22,0.0896422135161606,1267.0,3392.475387
208,3406.1,3407.1,3406.1,3406.1,0.05986135084427765,1266.0,3406.8034371
209,3380.08,3384.22,3379.0,3384.22,0.045623961661341854,1088.0,3382.3852456999994
210,3360.74,3360.74,3357.1,3359.96,0.0552598569969356,1164.0,3360.0663693000006
211,3289.98,3290.0,3285.1,3290.0,0.11937692307692295,943.0,3289.895493
212,3307.78,3310.0,3307.78,3310.0,0.12358067318132444,1044.0,3309.78328
213,3310.55,3312.6,3310.55,3310.55,0.10208635761589396,872.0,3310.6722405
214,3289.02,3293.1,3275.0,3275.0,0.09212625899280563,984.0,3283.5507291
215,3246.99,3248.0,3243.0,3247.98,0.09380263653483983,618.0,3246.1347719
216,3284.0,3285.07,3284.0,3285.05,0.09300118644067794,695.0,3285.0162747
217,3300.0,3300.0,3297.77,3300.0,0.13598363309352499,645.0,3299.9988343
218,3319.99,3320.0,3317.06,3317.8,0.12798633879781413,634.0,3319.3536989
219,3314.77,3314.78,3311.0,3311.0,0.10069262135922312,623.0,3313.6384774
220,3331.0,3331.01,3328.29,3330.99,0.14597999999999958,687.0,3330.4816434
221,3357.0,3360.0,3356.98,3360.0,0.1159898437499998,659.0,3359.9591247000003
222,3355.41,3359.76,3349.86,3355.54,0.019513392857142826,889.0,3357.2895198
223,3295.7,3299.0,3293.01,3298.0,0.07326972343522563,879.0,3297.7039805
224,3342.99,3342.99,3342.99,3342.99,0.06244982578397201,972.0,3342.99
225,3334.49,3334.49,3329.51,3329.51,0.1257987408184679,1051.0,3332.0528406
226,3352.6,3356.53,3352.6,3354.57,0.14641612446958985,817.0,3352.7645906999996
227,3333.2,3341.37,3333.2,3335.91,0.15746524249422608,1020.0,3333.4008205
228,3327.71,3333.28,3326.75,3330.44,0.06994047322540467,1017.0,3328.7890084
229,3342.89,3342.89,3332.13,3342.88,0.09011481876332593,1067.0,3342.7942048
230,3364.01,3369.42,3364.0,3369.42,0.14186191889218575,1159.0,3366.5687245
231,3360.59,3363.0,3356.64,3363.0,0.0957009389671357,1197.0,3362.6628880000003
232,3397.0,3397.57,3395.0,3397.57,0.0895132867132865,1445.0,3396.9914627999997
233,3419.92,3420.0,3419.59,3419.59,0.08942360515021447,1285.0,3419.6276668000005
234,3414.99,3414.99,3413.97,3413.97,0.07436106362773022,1232.0,3414.4397803999996
235,3398.62,3398.62,3389.74,3397.86,0.0850742677824267,1170.0,3394.6638461999996
236,3396.28,3402.0,3396.28,3402.0,0.08454614443084442,975.0,3400.1005538000004
237,3393.4,3393.4,3391.14,3391.15,0.0933372058823528,853.0,3393.3527303000005
238,3397.9,3398.3,3396.65,3397.9,0.06620205278592364,783.0,3397.886823
239,3439.15,3446.98,3438.12,3446.78,0.07882396396396382,643.0,3443.6127872
240,3446.65,3446.99,3443.0,3446.99,0.033620451339915376,874.0,3446.5960733
241,3424.91,3429.99,3424.91,3424.91,0.07844227941176463,718.0,3425.1297289000004
242,3415.17,3419.98,3414.01,3414.01,0.09155325342465752,772.0,3414.3727553000003
243,3409.36,3412.96,3402.0,3412.96,0.1108042016806722,641.0,3409.6590011999992
244,3410.0,3410.0,3402.88,3405.45,0.10749737903225802,669.0,3408.4778154
245,3419.99,3424.99,3419.99,3424.99,0.11413873370577267,704.0,3424.1247674999995
246,3426.0,3429.68,3422.6,3429.68,0.11273785850860413,741.0,3425.8771645999996
247,3427.0,3432.12,3426.0,3432.12,0.09801210691823883,806.0,3430.0232706999996
248,3410.0,3410.7,3410.0,3410.0,0.05828541996830434,793.0,3410.0906013000003
249,3409.34,3411.9,3409.34,3409.34,0.04170567375886528,901.0,3411.0768085
250,3405.69,3408.04,3400.01,3408.04,0.1221287173666288,1072.0,3404.9262143
251,3415.8,3419.99,3415.8,3419.99,0.12199195250659613,947.0,3419.7742774999997
252,3419.93,3419.95,3419.93,3419.95,0.036965933014353816,1286.0,3419.9398096999994
253,3430.0,3430.0,3429.99,3429.99,0.042923004291845465,1413.0,3429.9991791999996
254,3470.19,3475.97,3470.03,3470.28,0.09018634812286676,1402.0,3470.6586914000004
255,3464.39,3464.39,3459.0,3464.33,0.10936332404828232,1292.0,3464.2745259999997
256,3480.01,3492.06,3480.01,3480.05,0.1184964896489646,1368.0,3480.1327516
257,3477.4,3478.0,3475.93,3478.0,0.06782484076433114,1305.0,3477.9738208000003
258,3486.0,3493.19,3485.0,3493.17,0.06123303393213572,1232.0,3486.9659844000003
259,3470.67,3480.0,3468.31,3480.0,0.0876013317191282,1027.0,3473.6705229000004
260,3492.99,3494.0,3492.75,3494.0,0.09319617755856968,1012.0,3493.8918178000004
261,3535.0,3535.0,3535.0,3535.0,0.12503546012269945,1003.0,3535.0
262,3544.93,3544.93,3541.3,3544.91,0.08458869908015752,920.0,3542.5923374
263,3525.31,3537.73,3524.0,3537.73,0.08539810810810795,943.0,3527.3179210000003
264,3543.0,3543.0,3536.06,3536.2,0.053211589895988,762.0,3539.9017405999994
265,3529.92,3533.68,3519.7,3525.74,0.06200578231292516,689.0,3529.4461575000005
266,3535.1,3539.5,3535.1,3539.5,0.08491070663811559,563.0,3535.4917618
267,3541.11,3542.0,3536.0,3536.0,0.09345965665236043,548.0,3541.8462632
268,3538.93,3538.93,3529.76,3529.89,0.08651491228070173,547.0,3531.0182700000005
269,3563.58,3573.0,3563.58,3573.0,0.08891553610503287,537.0,3564.6781429
270,3600.0,3609.0,3598.91,3600.0,0.09606270566727604,671.0,3606.8468982
271,3671.0,3675.25,3670.13,3670.2,0.08694175152749489,597.0,3674.2744806
272,3651.74,3651.74,3638.02,3638.02,0.09958712273641848,597.0,3650.2306103
273,3630.0,3632.92,3625.0,3628.0,0.08862997987927565,585.0,3630.9535699000003
274,3595.0,3606.15,3593.91,3606.15,0.10421793478260842,652.0,3601.2281488000003
275,3629.51,3631.49,3629.51,3631.49,0.09282639791937584,954.0,3631.4267932
276,3660.16,3662.48,3655.15,3662.47,0.09599108761329286,811.0,3656.9538376999994
277,3719.43,3719.43,3700.0,3700.0,0.12889379217273936,918.0,3709.9621376
278,3710.54,3710.54,3710.54,3710.54,0.12348804780876482,898.0,3710.54
279,3748.49,3750.0,3742.74,3748.49,0.06989227373068424,1115.0,3748.4864254
280,3780.0,3780.0,3772.0,3772.0,0.08078109028960814,1342.0,3773.5164905
281,3738.35,3738.35,3722.61,3738.35,0.11082421307506048,957.0,3735.2747335999998
282,3749.0,3749.0,3745.41,3749.0,0.07837877030162398,1011.0,3748.7848596999997
283,3762.25,3762.4,3745.5,3745.5,0.08635569800569795,852.0,3747.3335638999997
284,3758.92,3759.0,3756.0,3756.0,0.10022623169107853,915.0,3758.2424301
285,3733.7,3733.7,3725.11,3731.08,0.1086590490797545,778.0,3730.2040170999994
286,3746.65,3755.0,3746.65,3755.0,0.10780115384615377,617.0,3754.6324372
287,3776.25,3783.53,3770.19,3783.11,0.07659794238683122,578.0,3776.1412311
311,3984.54,3984.55,3974.27,3984.55,0.08202608695652172,81.0,3984.3902059
312,4023.72,4039.47,4020.0,4020.05,0.08729507735583683,862.0,4030.3117934
313,4054.03,4054.09,4051.69,4054.09,0.09679690553745927,723.0,4054.0334352
314,3990.36,3990.37,3990.36,3990.37,0.08804230215827323,815.0,3990.3698405999994
315,4037.77,4045.0,4037.77,4038.02,0.09647168949771652,786.0,4038.0255389
316,3957.04,3969.9,3956.04,3969.89,0.06744234104046233,800.0,3963.2156144
317,3994.67,4000.0,3992.95,4000.0,0.1050147517730495,797.0,3999.9066227
318,4100.0,4107.88,4093.88,4093.88,0.08265692307692296,793.0,4102.3222286
319,4090.0,4090.0,4087.6,4090.0,0.05292292545710271,971.0,4089.9510958000005
320,4053.87,4070.39,4053.87,4070.39,0.09416795511221933,915.0,4059.8257995999998
321,4055.52,4055.75,4055.52,4055.75,0.05371577409931837,1126.0,4055.75
322,4069.99,4069.99,4061.0,4069.99,0.07449176379176392,1421.0,4068.3753920000004
323,4064.76,4065.71,4063.33,4065.71,0.09768189038919753,1402.0,4064.4065321000003
324,3976.06,3989.56,3967.65,3976.06,0.083869334389857,1402.0,3969.6708267999998
325,4029.23,4029.93,4025.0,4025.0,0.10138614591009566,1524.0,4029.2645068
326,4005.05,4005.05,4005.05,4005.05,0.09998268779342744,1930.0,4005.05
327,4074.14,4078.21,4070.01,4078.21,0.11923872229465445,1721.0,4073.3363221
328,4064.0,4069.53,4064.0,4068.0,0.0795691390728477,1688.0,4068.6543358999998
329,4126.01,4136.11,4116.0,4129.96,0.09186958725561174,1587.0,4118.713615199999
330,4200.0,4220.0,4200.0,4220.0,0.0728298722044728,1408.0,4212.449419
331,4180.0,4184.0,4180.0,4184.0,0.12416317114093928,1403.0,4180.7639126
332,4137.0,4149.98,4137.0,4149.98,0.09292389380530956,1399.0,4146.8126261
333,4194.88,4194.88,4194.81,4194.88,0.08745398886827406,1247.0,4194.8799564
334,4239.9,4249.0,4239.9,4249.0,0.09009052319842054,1103.0,4243.8324259
335,4273.99,4274.01,4271.73,4274.01,0.07671642512077281,902.0,4273.9443992
345,4340.56,4351.07,4330.02,4351.02,0.10307656675749333,433.0,4335.1821001
346,4360.0,4361.29,4360.0,4361.29,0.08951104651162736,1337.0,4360.464037899999
347,4370.0,4384.34,4370.0,4384.34,0.105614145383104,1228.0,4370.977699600001
348,4374.14,4379.65,4366.89,4367.71,0.10427182130584177,1057.0,4369.8253699
349,4337.13,4356.84,4333.41,4356.84,0.1134159431728492,1432.0,4355.1890831
350,4350.0,4350.0,4344.25,4346.18,0.06042879256965936,1802.0,4347.260184000001
351,4232.43,4245.99,4228.0,4236.0,0.06893270348837201,1570.0,4236.1738423
352,4280.0,4282.0,4280.0,4282.0,0.05843766434648109,1472.0,4281.3394789
353,4221.29,4240.99,4215.04,4240.99,0.05946104319478392,1367.0,4228.8246761
354,4129.88,4129.89,4105.53,4119.65,0.08886381692573378,1359.0,4115.5623338
355,4064.72,4064.72,4050.0,4064.7,0.07957720970537246,1314.0,4055.1098236999997
356,4126.56,4144.75,4125.96,4144.75,0.09416621863799267,1287.0,4130.7083174
357,4069.0,4079.37,4057.24,4079.36,0.0809912715517241,1034.0,4063.8394079000004
358,3962.07,3969.0,3960.23,3960.23,0.07986417736289375,942.0,3965.455672
359,3915.0,3924.9,3895.0,3923.73,0.1136443490701,777.0,3910.3802770999996
360,3985.34,3985.81,3975.52,3975.52,0.0813160390516039,815.0,3982.7145458000005
